provider,amount_raw_wei,amount_normalized_18d
0xb486b59df0abdc00cb76b5b914efc24f2b8de447,476470000000000000000,476.47
0xcc95243658b8de2535549f4bb975f8e858e53b67,471842153873377866742,471.842153873377866742
0x9e08acb540f5d1e0d2e1816e938c8593fd1060ee,471735284985051075132,471.735284985051075132
0x76c8ad543fd578528e376d66dee5e0055dbb8336,471555008410000000000,471.55500841
0x9d749e13bb509d623ddad8c2500ceb62fbacda40,468770000000000000000,468.77
0x76a95d549ca36d955df2c72f693690d8e51a94d0,465860601085126240570,465.86060108512624057
0x6124a2c1865e183a798006bfcccb2affdf6e9ce7,464670756940720898008,464.670756940720898008
0x5a6ed09e6fe9897f6315f4bda698acd43129cf62,463359057308301518060,463.35905730830151806
0x7dda174a9b802cdc7f1d0cd0e6793b8bbcc70c67,459000000000000000000,459
0x3d1f72ec145ff098873ac15c3a487f01709e055c,458968303394166886128,458.968303394166886128
0x612dcafa236688a1a31edf8a642917ee19473529,449239059831140155416,449.239059831140155416
0x9c1fb02c20873d9ae5ab0b1fb0734780c321877a,449100000000000000000,449.1
0x8d84eaccad6213b0db547c9d2df8f615ac2a7308,446859950786631685552,446.859950786631685552
0x2ea1abea292b5ada5baf86e40404090415a58286,442000000000000000000,442
0x58a02978d326d9bcd8ade8dcb825e350fbe0ef64,438063479642925000000,438.063479642925
0x4aabcc089f016349e4377f4cac613ae77a61445b,434540190688195544322,434.540190688195544322
0x47ff556fd80c69670f0d2edce7bfdecdc1f30690,427332073971993623181,427.332073971993623181
0x1a190aaaa4733cdcaa03f233537c0bb20e06fb3e,422194837668222440273,422.194837668222440273
0x4a9f8350172611cd7c5540ecabced0518175edfa,422182382505921066949,422.182382505921066949
0x96ecb96c92f50049354e5a7ce3f87bbefd8cf35a,421864015513550443089,421.864015513550443089
0x7a19d8952181656f882322f15d5c63a6eafd5227,414873916558410990315,414.873916558410990315
0x9914d75017cdeeab7ae4edcc4675f9b1470da425,413532614532585917483,413.532614532585917483
0x3fe3204d47182a480f530f4bb4b5584056a1e28f,410000000000000000000,410
0xf0c5ff78b37529b29423d28985027c90e1ea4a4e,408393775419975429068,408.393775419975429068
0xdf95b59f9427496d4bb40cab4e417df6a64b4450,407687469234046598478,407.687469234046598478
0x740c3d92b3165c02f8e949300b9e6b795cf52a49,406206188152864902091,406.206188152864902091
0xfa849619e9d240877f6a47b354934217250f1821,406144644834391031062,406.144644834391031062
0x7a3da69d2771cbf410957a7379f7d6a0cd0aea0c,404289862570161005556,404.289862570161005556
0x001eabec5ae0e4dc40aecd9a75a6377fa0b31dcb,402000000000000000000,402
0xc81e3dae7b56a137be4ea6cf6a66cd3bd3804fe0,401758265077991563358,401.758265077991563358
0x427a0afe938b6c194ce49a17d01c0983dbae3b45,400000000000000000000,400
0x6e868846b2182235c16fd122fcd44739e55a58e4,400000000000000000000,400
0x82985fb238f374323c463049ae5759000e239514,400000000000000000000,400
0x54fa33cf28648d7c4847b0d0ae281cc7ba281658,400000000000000000000,400
0x50d4fe2bfffbd84a9da8bebfd515b223477830c8,400000000000000000000,400
0xf5f948e93f87f611e436de8e0313dee5a0ab20af,400000000000000000000,400
0x0476d8c1a93064d7ec642798c8259d7bc0ea40d3,399000000000000000000,399
0x86dc1a692bd9f25a791f4e3b34d28daece9f7902,399000000000000000000,399
0xb51f6e3579c8fa9e5ac0063f1c60948d5ba04a2b,398771124232532802706,398.771124232532802706
0xcb004317ef3ed46614ec6f9f2620322f6c60b002,387523359812003196220,387.52335981200319622
0x97a36da1a25f8e74e0ddfb14054451d606d4ecfd,384985665031456111671,384.985665031456111671
0xc813e4bda8b0582bab22957cc37cf712d6b5bef9,383740300000000000000,383.7403
0x4ce189672eeb864b7324827f5f23960d01f6408e,382003574109573510070,382.00357410957351007
0x976a1bf8e2475b18c1ba58efff7f1b1c74e73a8f,377407138484350947331,377.407138484350947331
0x85968b4be4adc6d8078c0e99238e30ccd3f2c39f,375000000000000000000,375
0xf2d3a9181e4b6499908316cc5676fbed6cac50d4,371523100000000000000,371.5231
0x281c5a0fb9b0ca4bf0d5f418db52b57bccf35ced,370000000000000000000,370
0x76ad6c78e2ccb1fe1f2f2dcc96024827ac3a6946,370000000000000000000,370
0xfa7e3c1ea5f7f5c4e713aa2d7494abd0e2d55854,363916181143113710089,363.916181143113710089
0x9e138c3c1249f1627168d02359a4ba82e5f2ebd4,363801143802421276096,363.801143802421276096
0x767b379c55c4aa2654003acda91cb055e50980bc,362000000000000000000,362
0x6d8caa6b73e04101e71f713fc7732bfc4ee47c13,362000000000000000000,362
0x9831485669c394b4060097ec56ee79e27682eae5,361646297400000000000,361.6462974
0xbaab95812953a98e730a47385910caff108087b1,357058512668522237582,357.058512668522237582
0x0132ec70f70ac5930571a85e9d67de6263b74b83,354000000000000000000,354
0x3065c93bc0b645d4bd06fee143e9202905f6fecf,352762326821370343758,352.762326821370343758
0x4d4321a9756588e2e7d4424530ffe19f6572337e,352000000000000000000,352
0x58c0b043a66b427eed3acf52e8be31cb479a5eda,351608343180360112485,351.608343180360112485
0xce9bce72ac5085e9b7cdbf199db9b968d1d2b744,351251801591246097243,351.251801591246097243
0xcaf81715eead1cfe1391ea5c9e23f9c47f1e1258,351193047417191513296,351.193047417191513296
0xa90b29f31523222b0cb40d8824934130e8f1eae1,351000000000000000000,351
0x2e9992148c9cef0768abdbd7f4a9f78ccd91985a,351000000000000000000,351
0xed407790117c1c58cfa2b9d7b87b7c819f019099,350197627072871911092,350.197627072871911092
0x57af2d108b0a4b6e1298429bb7b4b6e1e5983620,350006093115781772432,350.006093115781772432
