Address,Raw Amount,Formatted Amount (6 decimals)
0xDd77a81910f4513524bdA1394A3dE2237E4288e1,13431238,13.431238
0x7218b992AbF6CBB551f09973644FAa302912Bac9,13420977,13.420977
0x813C1e36eB1054554E37DCE33AeF31304e0284C1,13370604,13.370604
0xEDb17C32E33aC68dfB26b08E45cAa9c0f8b1878d,13308301,13.308301
0xb2713429BDcFe355C76003C709Fca40FA14699a2,13296446,13.296446
0x019C61A6F661881802841B7c1d7DEf9F5403f888,13277709,13.277709
0x2dc4c7EC79bdD571b8F18C78E6D5786925FcAA7E,13276508,13.276508
0x8eF932092D4147ae703A15391782DB23C2d2761c,13229245,13.229245
0x80968391DA3654Ac4fd5FEafaF60C9cb45dC84c0,13196391,13.196391
0xc7512863Ad0666ceadc3F964914b1Ab8153B7DA1,13118061,13.118061
0xeB8F7b8C27732e00beF318441422000D8CCd1e54,12993894,12.993894
0xdDF79dd76Ec2cf8BE437D8717a36b9D10c429c23,12907984,12.907984
0xb066D85234A4A837F1045ef66B6F67AeB0a9dbf6,12896209,12.896209
0xEADcCC8E8DCe5b47eE2a20f5Dce6E99fe78BFe04,12865052,12.865052
0xF8c1AA20F77EA49A2A95451Ab323BacD49f203EE,12758523,12.758523
0xDf90663d8CDfBc463Efa6C8Ef85A05671C8b2e73,12750760,12.750760
0x6d0194e7ad5D750f8Ed16293C8617EA532BdBB98,12733210,12.733210
0xda6B131DB6Aa7e9d1A9113a8b5E43d09e9fA8920,12705995,12.705995
0x30A0E07D7496e6E34E13b678f0F19351E5210698,12652442,12.652442
0x47b49f40259061f9BB62646E5e6a7561bf30a58e,12623566,12.623566
0xBbF26A5802088352102E31abb320a371477AB9e5,12616480,12.616480
0xc080E234DBA2545E93872cE6E96E683A4e29046b,12591898,12.591898
0xfF77FdEF2685402f9064CD14AE24AA4609d8D867,12582690,12.582690
0xa6AFAdeb2B3f013778C9D87569bCae0d8Cd6A7F4,12582626,12.582626
0xA51ce8523bc0d7db0f024d2f291DE58D5852Af33,12580616,12.580616
0x6f6f2166eEBF06df3C1D697B6C79ab9f56E1ee14,12541423,12.541423
0xC24741C59D36daB4a82307EE32F05C58ac7A98e4,12532168,12.532168
0x65C303b16C3930e1a8dF6BDd83DFe9A03eCB5c48,12527094,12.527094
0x94a3Cce23A115E91f444CfC3191F93a5D42d3bB8,12497216,12.497216
0x5BD3e32c6C23fba2512b31B3501e6943FcC522b6,12425411,12.425411
0x4594de64d7FFcAbf324D6420f186b6325Bce5c64,12411356,12.411356
0xDc6eaB2a8EEF64fc1647C0182e85aa7D9367f83c,12375389,12.375389
0xb2D1D2d60617FC35c9Ff9695A37063a7DF5e7a7F,12367844,12.367844
0x35b4F59EFfc7B54FF185fA197F58FdD70EE1316e,12367133,12.367133
0x6E8D887Bb8cC8098A1d30c7C2A0bD841234eA443,12359485,12.359485
0x12d882c0e226Cb8d92A402d2AF576Bb5ECF7b0C1,12331082,12.331082
0x27Bb6a0E4432FAA6DB79f48f3Cd4674C1fc0E248,12306229,12.306229
0xD13991Db04C903558102e03a91F340b8e1c49885,12305413,12.305413
0x9785E17ac1397E7b9C7262da9E15fc02522A34D9,12267570,12.267570
0x33C37eb15140C20897348e1993181809c366AB88,12240140,12.240140
0xCb9A81F4445D3FD7ea64a727391BeDEf4CD6fE12,12237052,12.237052
0xa061790D5df6ACaFCD634a679115c97Ad680fa89,12191351,12.191351
0xBa93b56424Dc3ec52468cAf609164CE3d699f055,12184855,12.184855
0xE17de8DCa0A53736146b042Ad0E575248E815e14,12180561,12.180561
0x5f1Da18007f212A0281AC98438fEbcc44F0f3709,12140430,12.140430
0x1D72C5ec4ae74eF80C51bBbD3433cF6A2eD21ea0,12109823,12.109823
0x9c5C4c8dCee6FaCFbaB071AC3b503Fa448AAC534,12101114,12.101114
0x23a3795A783de4F82175bcb3771A0Fa36a437dFD,12101114,12.101114
0x5cd8E8AD0B14D49469144BC8c6Ea070a04427f38,12082716,12.082716
0xae06bCd6A83d5868e2Ff58E1104c4a4194d68577,12079665,12.079665
0x96A6f29ca861B7420c586E070Fbc767E357BA821,12070642,12.070642
0x5f4f120D8435ea38F0F4635A910fEe03801BE88d,12004305,12.004305
0x99Eb21884Fc2105ac89bCab02330ACEA97898771,11992099,11.992099
0x24C8ba53d0bB13C317a8434b66827c35506D3bF8,11992099,11.992099
0x8e3708532E7B3706BA70BbeA1A8aA26feDa2573D,11992099,11.992099
0xE08af5096513144B6DFbf4eBdfE4a1518b4E519e,11992099,11.992099
0x2b05fCCAcEf29BCBc858283F3F1d64c9b4b21689,11992099,11.992099
0x1FF382FadC1E35f9326e8B1c1200a1fDD7A6D777,11992099,11.992099
0xF277fc75Bac20a237aDf0d9530bFc268B8Af858D,11992099,11.992099
0x4140F47Bd281b0FDd5e0A214dfaFB0c2B7713756,11992099,11.992099
0x2239518643017aF840C379679e2333CBd8B42212,11992099,11.992099
